center,left,right,steering,throttle,brake,speed
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_30_021.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_30_021.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_30_021.jpg,0,0,0,21.85465
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_30_092.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_30_092.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_30_092.jpg,0,0,0,21.67962
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_30_159.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_30_159.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_30_159.jpg,0,0.2010724,0,21.64927
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_30_228.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_30_228.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_30_228.jpg,0,0.411508,0,21.70748
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_30_298.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_30_298.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_30_298.jpg,0,0.6196446,0,22.0788
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_30_365.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_30_365.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_30_365.jpg,0,0.8212431,0,22.45856
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_30_436.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_30_436.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_30_436.jpg,0,1,0,23.20511
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_30_505.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_30_505.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_30_505.jpg,0,1,0,23.78462
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_30_573.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_30_573.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_30_573.jpg,0,1,0,24.56217
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_30_644.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_30_644.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_30_644.jpg,0,1,0,25.14139
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_30_749.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_30_749.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_30_749.jpg,0,1,0,26.09629
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_30_820.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_30_820.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_30_820.jpg,0,1,0,26.85377
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_30_887.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_30_887.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_30_887.jpg,0,1,0,27.41796
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_30_956.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_30_956.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_30_956.jpg,0,1,0,28.1647
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_31_028.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_31_028.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_31_028.jpg,0,0.7823337,0,28.6609
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_31_097.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_31_097.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_31_097.jpg,0,0.5786591,0,29.06043
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_31_170.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_31_170.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_31_170.jpg,0,0.357099,0,29.25151
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_31_242.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_31_242.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_31_242.jpg,0,0.1430871,0,29.23239
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_31_309.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_31_309.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_31_309.jpg,0,0,0,29.11063
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_31_380.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_31_380.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_31_380.jpg,-0.2,0,0,28.8536
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_31_448.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_31_448.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_31_448.jpg,-0.35,0,0,28.61942
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_31_523.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_31_523.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_31_523.jpg,-0.419892,0,0,28.27369
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_31_589.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_31_589.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_31_589.jpg,-0.2188592,0,0,28.09245
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_31_659.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_31_659.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_31_659.jpg,-0.01101952,0,0,27.86267
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_31_758.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_31_758.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_31_758.jpg,0,0,0,27.57624
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_31_826.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_31_826.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_31_826.jpg,0,0,0,27.40886
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_31_925.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_31_925.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_31_925.jpg,0,0,0,27.13339
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_32_022.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_32_022.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_32_022.jpg,0,0,0,26.86092
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_32_121.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_32_121.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_32_121.jpg,-0.1,0,0,26.58834
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_32_219.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_32_219.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_32_219.jpg,-0.35,0,0,26.25002
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_32_287.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_32_287.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_32_287.jpg,-0.3908066,0,0,26.00746
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_32_378.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_32_378.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_32_378.jpg,-0.1181656,0,0,25.74143
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_32_476.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_32_476.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_32_476.jpg,-0.1,0,0,25.47541
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_32_569.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_32_569.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_32_569.jpg,-0.3,0,0,25.24577
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_32_661.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_32_661.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_32_661.jpg,-0.1034866,0,0,24.97393
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_32_752.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_32_752.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_32_752.jpg,0,0,0,24.7161
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_32_844.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_32_844.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_32_844.jpg,0,0,0,24.51587
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_32_935.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_32_935.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_32_935.jpg,0,0,0,24.26934
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_33_024.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_33_024.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_33_024.jpg,0,0,0,24.07418
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_33_115.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_33_115.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_33_115.jpg,0,0,0,23.83247
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_33_206.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_33_206.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_33_206.jpg,0,0,0,23.64085
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_33_295.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_33_295.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_33_295.jpg,0,0,0,23.40343
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_33_384.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_33_384.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_33_384.jpg,0,0,0,23.21507
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_33_473.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_33_473.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_33_473.jpg,0,0,0,22.98143
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_33_564.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_33_564.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_33_564.jpg,0,0,0,22.79623
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_33_655.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_33_655.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_33_655.jpg,0,0,0,22.56668
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_33_748.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_33_748.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_33_748.jpg,0,0,0,22.38451
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_33_835.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_33_835.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_33_835.jpg,0,0,0,22.16014
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_33_926.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_33_926.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_33_926.jpg,0,0,0,21.98227
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_34_018.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_34_018.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_34_018.jpg,0,0,0,21.76185
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_34_109.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_34_109.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_34_109.jpg,0,0,0,21.58729
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_34_201.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_34_201.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_34_201.jpg,0,0,0,21.37111
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_34_293.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_34_293.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_34_293.jpg,0,0,0,21.15711
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_34_381.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_34_381.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_34_381.jpg,-0.2,0,0,20.97001
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_34_472.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_34_472.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_34_472.jpg,-0.45,0,0,20.6563
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_34_560.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_34_560.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_34_560.jpg,-0.2754761,0,0,20.45781
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_34_649.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_34_649.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_34_649.jpg,-0.007251166,0,0,20.29254
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_34_740.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_34_740.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_34_740.jpg,0,0,0,20.07633
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_34_824.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_34_824.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_34_824.jpg,0,0,0,19.91275
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_34_914.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_34_914.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_34_914.jpg,0,0,0,19.72052
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_34_999.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_34_999.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_34_999.jpg,0,0,0,19.56684
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_35_087.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_35_087.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_35_087.jpg,0,0,0,19.4249
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_35_171.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_35_171.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_35_171.jpg,0,0,0,19.31747
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_35_257.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_35_257.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_35_257.jpg,-0.25,0,0,18.87388
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_35_343.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_35_343.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_35_343.jpg,-0.45,0,0,18.60769
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_35_428.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_35_428.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_35_428.jpg,-0.4247764,0,0,18.32208
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_35_516.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_35_516.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_35_516.jpg,-0.1610507,0,0,18.57793
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_35_598.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_35_598.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_35_598.jpg,0,0,0,18.42033
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_35_681.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_35_681.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_35_681.jpg,0,0,0,18.27517
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_35_766.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_35_766.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_35_766.jpg,0,0,0,18.13032
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_35_849.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_35_849.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_35_849.jpg,0,0,0,17.98673
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_35_937.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_35_937.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_35_937.jpg,0,0,0,17.28352
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_36_016.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_36_016.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_36_016.jpg,0,0,0,17.13915
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_36_100.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_36_100.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_36_100.jpg,0,0,0,16.9989
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_36_182.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_36_182.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_36_182.jpg,-0.15,0,0,16.85674
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_36_265.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_36_265.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_36_265.jpg,-0.35,0,0,16.68146
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_36_347.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_36_347.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_36_347.jpg,-0.5500001,0,0,16.45448
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_36_432.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_36_432.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_36_432.jpg,-0.4010261,0,0,16.7495
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_36_519.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_36_519.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_36_519.jpg,-0.1524606,0,0,16.62684
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_36_603.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_36_603.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_36_603.jpg,0,0,0,16.47728
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_36_683.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_36_683.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_36_683.jpg,0,0,0,16.34531
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_36_764.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_36_764.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_36_764.jpg,0,0,0,16.21581
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_36_844.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_36_844.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_36_844.jpg,0,0,0,16.08899
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_36_925.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_36_925.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_36_925.jpg,0,0,0,15.9653
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_37_006.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_37_006.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_37_006.jpg,0,0,0,15.84368
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_37_086.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_37_086.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_37_086.jpg,-0.1,0,0,15.71663
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_37_167.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_37_167.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_37_167.jpg,-0.3,0,0,15.55478
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_37_249.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_37_249.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_37_249.jpg,-0.5000001,0,0,15.3421
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_37_330.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_37_330.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_37_330.jpg,-0.7,0,0,15.08567
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_37_410.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_37_410.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_37_410.jpg,-0.9130318,0,0,14.78902
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_37_490.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_37_490.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_37_490.jpg,-0.6760887,0,0,14.64977
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_37_572.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_37_572.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_37_572.jpg,-0.4349485,0,0,14.54203
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_37_656.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_37_656.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_37_656.jpg,-0.1816842,0,0,13.90164
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_36_37_736.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_36_37_736.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_36_37_736.jpg,0,0,0,13.71682
